-19.839740, -13.140241, 2.685876
-49.583486, -49.470468, 2.393555
13.614151, -37.782785, 3.282290
1.985532, 45.391745, 1.237643
38.123627, -42.377529, 0.933929
41.459753, 26.730478, 2.747882
20.209013, 27.736450, 2.876546
-12.834902, 0.319818, 1.198827
-42.003316, 25.274467, 1.646494
47.695726, 21.995823, 2.358492
-28.190886, -47.843917, 3.464285
44.671651, -47.427403, 3.480170
7.790137, 16.186748, 0.846687
0.533151, -31.827720, 0.708439
25.121266, -43.704093, 0.937113
39.585579, 47.755660, 3.239028
14.514988, 17.964672, 2.571121
-6.266800, -44.870230, 1.080716
17.027442, -36.873546, 3.338950
-44.756096, -39.177820, 2.498824
17.193630, -17.368706, 2.563507
16.003114, -22.697056, 2.640685
15.342130, 35.093082, 1.626287
26.898361, -14.373768, 2.171456
33.846337, -39.252501, 2.360333
48.416784, -49.666922, 2.293003
39.717709, 14.848066, 1.331943
8.755084, -41.418733, 1.485836
28.112278, 25.608709, 1.879630
22.743939, 30.852613, 2.204295
-10.628578, -1.953757, 3.183234
-41.845012, -35.950644, 1.002322
29.511151, 29.391486, 0.555115
-32.945938, 6.289847, 1.623902
22.769252, -9.863817, 1.946327
-15.219650, -11.447033, 1.956319
44.547107, -21.729324, 0.901761
-27.721464, 37.025760, 1.159199
5.139736, 15.138038, 3.427460
-48.872611, -12.118023, 2.853038
7.937222, 27.253398, 1.294426
-2.621651, 35.408386, 1.715906
14.122420, 14.919537, 1.097651
15.959572, 31.973599, 2.786346
-46.577043, 4.742851, 0.990432
1.633841, 39.523201, 2.147021
-49.822198, 34.070308, 2.995141
-36.430171, -43.651155, 2.605914
-14.456876, 11.488580, 1.560055
-16.874874, 12.615969, 2.696514
-38.440258, -29.446809, 2.014116
-11.959399, 17.931540, 1.576368
28.570816, -17.946041, 0.523954
48.492517, 48.013532, 2.983162
24.704064, -48.563511, 1.625448
41.051796, 3.070329, 1.311144
-4.047506, 3.248131, 0.833253
-20.876132, 16.817961, 1.023718
49.321003, -47.638916, 2.868376
-15.343825, -14.513789, 1.746855
-42.126676, -2.954047, 2.363450
8.343872, 35.086554, 1.401397
44.222806, 13.657369, 2.363015
45.021277, 12.149886, 2.303421
27.793347, -13.146050, 2.346516
-34.691733, -22.094254, 0.938626
-7.653611, 23.858240, 2.536070
3.454819, -47.017892, 1.540609
20.912094, -47.696890, 1.611441
-0.142051, -13.040714, 2.676028
41.419772, -5.167390, 1.087406
3.534787, -46.823518, 0.640003
33.581342, 47.399288, 2.549724
-4.318145, 42.420565, 1.414220
-44.204100, 20.213912, 2.519839
17.346434, 35.522179, 3.357011
31.967297, -22.131431, 2.572758
-0.163708, 31.323388, 2.662222
34.523248, 2.235482, 2.731315
-28.428712, -47.906570, 0.840094
44.105539, 43.513203, 2.185072
-36.314258, -2.952010, 2.280366
-31.647500, -19.370669, 2.202345
36.676628, 26.311186, 1.974962
-32.849359, 32.107087, 1.081379
34.478605, -0.546479, 0.647045
29.712315, -18.579182, 1.483102
-1.195735, 31.257110, 0.922803
-29.121677, 15.780358, 2.489868
45.255492, 37.351645, 2.552671
-43.408054, 31.457184, 2.358067
12.761010, 45.142926, 3.814424
-27.893444, -36.504573, 4.886451
28.851391, -49.827946, 4.057342
-21.983208, -32.677304, 6.931090
-2.603896, -48.198699, 5.161964
2.297596, 31.513616, 6.261692
35.067656, -19.682119, 5.605691
49.161105, 1.196204, 4.408004
15.490035, -3.548304, 3.965311
