23.236028, 23.778190, 2.870765
48.557894, 31.375496, 3.411626
24.846676, -38.773989, 2.097588
38.855276, 21.689556, 0.902063
-16.653678, 9.336402, 3.941418
-27.604955, 48.060657, 2.086794
11.585014, -29.361012, 1.262761
-45.526760, 32.332229, 3.503033
-5.442746, -16.046506, 2.489071
-28.031809, 0.009875, 3.847642
11.323886, -26.754097, 2.798770
-29.406998, -28.196203, 2.053790
43.383656, 46.650473, 2.502830
-16.676639, 35.505749, 1.370413
-6.625072, -31.147929, 3.743869
-20.589624, -8.752884, 3.666295
19.080226, -47.167869, 4.491854
38.149257, -42.694629, 3.785144
13.225070, 1.862624, 1.143283
-37.048152, 23.830815, 3.143678
46.642908, -14.845299, 4.073514
4.112157, 5.747702, 0.945666
42.956903, -0.868642, 0.811685
-6.972341, 32.454719, 4.231915
14.787972, -24.170353, 0.985998
-4.115313, 5.240023, 2.635883
-24.957941, -25.679751, 2.749168
-25.161581, -37.530494, 3.041383
-43.032993, 25.694576, 1.115888
-26.950910, 38.646425, 4.069120
39.141047, 35.289332, 1.475308
28.478907, -10.598511, 3.705216
39.620564, -17.641608, 1.670471
47.412694, 25.386051, 0.968659
40.710572, -9.825977, 2.001845
-47.139478, 36.058709, 4.211446
6.257588, -38.899232, 1.184256
-37.513216, -14.060813, 1.683036
26.021351, -7.093806, 0.710820
41.418541, 15.955284, 4.256677
30.646548, 5.096331, 3.668250
-44.970746, -16.424761, 1.244309
35.159664, -26.804197, 2.538645
-35.578569, -29.391503, 1.554087
-23.862081, -38.680931, 3.161048
13.684053, -35.820409, 2.603396
6.470210, 20.437179, 7.365855
23.576616, 32.923962, 8.983119
-46.847472, 8.945313, 6.413898
-41.576983, 0.363854, 4.881885
