-28.037375, 2.451537, 0.620282
-21.476223, -1.137360, 0.906600
-27.615988, -10.177198, 0.382169
17.907143, 12.402888, 0.615026
-26.587774, 3.475236, 0.527267
5.897516, -16.654657, 0.568471
40.050719, 31.142709, 0.733467
7.502967, -16.373227, 0.242387
30.724417, 48.901518, 0.452669
-30.893272, -3.219535, 0.918317
-2.229496, 18.743091, 0.490380
-44.420389, 47.266867, 0.930144
45.201819, -30.349121, 0.388549
-23.446117, 37.558021, 0.950175
33.778957, -39.029752, 0.531453
-18.746907, 16.867764, 0.831561
33.305453, 6.918483, 0.661845
3.690652, -35.578550, 0.964486
19.511427, 45.145867, 0.954600
-41.303110, -35.747405, 0.475624
49.620957, 12.023099, 0.194312
-7.003439, 17.602710, 0.169713
-14.765195, 12.804529, 0.346571
17.295851, 39.358412, 0.234594
11.759785, 23.137370, 0.333326
-40.301046, -45.609537, 0.935136
40.983467, 37.695916, 0.547402
3.410688, -8.613431, 0.677195
-0.535318, -39.102004, 0.633508
-5.579806, -30.405115, 0.761781
36.156171, -30.784158, 0.419989
46.635239, 12.212403, 0.128413
-45.618826, 47.447208, 0.693654
-18.222013, 14.743059, 0.597880
-3.267178, -23.497156, 0.356116
22.657905, -13.798201, 0.395630
15.450752, -22.814735, 0.284894
-34.837918, 30.595954, 0.657373
29.294861, -19.939364, 0.755455
-11.426492, 24.480829, 0.931809
-37.895250, 10.637001, 0.204751
-2.340909, 7.272239, 0.764663
0.816142, 11.653413, 0.741688
-33.222278, 43.431400, 0.424375
22.097715, -9.835778, 0.662901
-49.444923, -37.177872, 0.988717
-16.597098, 28.272880, 0.333385
3.946643, 43.434961, 0.158748
-34.123047, 22.729822, 0.429294
38.705259, -38.696670, 0.199621
31.128450, -26.591920, 0.745354
42.767483, 21.067170, 0.360804
16.618920, -28.116688, 0.915685
-12.082436, -11.338966, 0.856568
23.959268, -39.241251, 0.318046
-13.496184, -38.686175, 0.433445
-14.749838, -5.283273, 0.237901
11.181774, 48.663370, 0.178815
17.709339, -35.459677, 0.833384
-45.702460, -46.754418, 0.935114
-34.633430, 34.374032, 0.245787
37.072601, 27.141515, 0.885391
-33.949129, -6.239565, 0.182341
-43.317446, 31.677999, 0.530290
40.745638, 5.637267, 0.627119
-35.027057, 42.141082, 0.728943
2.022376, -22.608755, 0.231394
17.344689, 38.573019, 0.219364
26.101964, 6.282358, 0.350227
7.589060, 10.579898, 0.379437
0.379487, 25.946468, 0.238804
16.577993, 13.019070, 0.933077
3.843670, 29.069941, 0.426921
12.992659, 35.752495, 0.262023
-39.197318, 26.498133, 0.762759
19.371454, 41.471076, 0.692028
-10.745949, -6.506548, 0.938550
3.853374, -39.161859, 0.835707
17.116068, 36.940105, 0.442248
44.919084, -5.470835, 0.987467
-24.032317, 44.908652, 0.770985
-8.609687, 11.486645, 0.438157
-16.045541, -34.669684, 0.249786
20.279039, 28.322975, 0.121559
38.281617, 39.125657, 0.810042
11.921463, 8.497111, 0.733282
-22.297609, 47.751162, 0.224723
-29.125437, 1.604536, 0.322266
-47.380246, -31.279396, 0.204727
-9.352697, -36.360312, 0.605489
-10.745251, -10.392629, 0.559667
-36.191336, 30.997684, 0.213047
1.381648, -35.047857, 0.351020
18.024574, 35.231182, 0.155927
20.419994, 23.512799, 0.958058
-0.686453, -14.565738, 0.584532
-30.321824, 13.136653, 0.564292
-16.463743, 34.011216, 0.128733
8.232479, 36.630970, 0.297218
19.868807, -22.721727, 0.419976
-23.965700, 16.533023, 0.776442
27.108445, 30.341687, 0.605421
39.669235, -18.276665, 0.739990
-32.439659, 49.747909, 0.607071
-26.225579, 20.167902, 0.368686
-30.885841, -30.518551, 0.687595
22.951008, -10.840375, 0.355824
-25.460982, 22.695882, 0.211925
-22.268435, -19.071639, 0.991604
-0.355285, -49.202832, 0.337109
35.197555, -23.168532, 0.935906
10.357765, -46.060087, 0.758981
-33.484340, 43.609148, 0.144491
37.625698, -38.830512, 0.142222
-6.033082, -15.056090, 0.773733
